experiment,stage,data_type,layer,minimum,maximum,maximum_abs,smallest_nonzero,zero_percent,observed_min_spacing,dynamic_range,FP16_range_ok,FP16_result,FP8_E4M3_range_ok,FP8_E4M3_result,FP8_E5M2_range_ok,FP8_E5M2_result,INT8_scale,INT8_quantization_step,INT8_zero_threshold,INT8_smallest_may_be_lost,INT8_result,INT16_scale,INT16_quantization_step,INT16_zero_threshold,INT16_smallest_may_be_lost,INT16_result
MobileNetV2_CIFAR100,inference,activations,features.14.conv.1.1,-4.492208631745598e-07,5.942426923866151e-07,5.942426923866151e-07,1.209977925416706e-14,14.3514,1.3877787807814457e-17,49111862.28310429,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,4.679076318004843e-09,4.679076318004843e-09,2.3395381590024215e-09,True,SMALL VALUES MAY BE LOST,1.8135401238643e-11,1.8135401238643e-11,9.0677006193215e-12,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.14.conv.2,-5.834338026033947e-07,4.431620652667334e-07,5.834338026033947e-07,1.2401042107264284e-13,0.0,5.551115123125783e-17,4704715.922717743,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,4.5939669496330295e-09,4.5939669496330295e-09,2.2969834748165147e-09,True,SMALL VALUES MAY BE LOST,1.780553003336878e-11,1.780553003336878e-11,8.90276501668439e-12,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.14.conv.3,-5.819424586661626e-07,4.44520310338703e-07,5.819424586661626e-07,2.521299141688971e-13,0.0,5.551115123125783e-17,2308105.5676571964,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,4.582224083985532e-09,4.582224083985532e-09,2.291112041992766e-09,True,SMALL VALUES MAY BE LOST,1.7760016439288386e-11,1.7760016439288386e-11,8.880008219644193e-12,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.15.conv.0.0,-2.95986694709427e-07,2.808350529903692e-07,2.95986694709427e-07,1.321958357667838e-13,0.0,5.551115123125783e-17,2239001.6523031667,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,2.330603895349819e-09,2.330603895349819e-09,1.1653019476749096e-09,True,SMALL VALUES MAY BE LOST,9.033072747258736e-12,9.033072747258736e-12,4.516536373629368e-12,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.15.conv.0.1,-2.6175499101555033e-07,2.865409669539077e-07,2.865409669539077e-07,2.1414447092752561e-13,0.0,1.3877787807814457e-17,1338073.1508631092,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,2.2562280862512416e-09,2.2562280862512416e-09,1.1281140431256208e-09,True,SMALL VALUES MAY BE LOST,8.74480321524423e-12,8.74480321524423e-12,4.372401607622115e-12,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.15.conv.1.0,-7.138424518160491e-09,8.596628298107591e-09,8.596628298107591e-09,3.594662773755033e-16,48.108,1.0842021724855044e-19,23914978.508894835,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,6.768998659927237e-11,6.768998659927237e-11,3.384499329963618e-11,True,SMALL VALUES MAY BE LOST,2.623562821774221e-13,2.623562821774221e-13,1.3117814108871106e-13,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.15.conv.1.1,-6.848221101307672e-09,8.316312971601292e-09,8.316312971601292e-09,2.0649432409308363e-16,48.2236,1.0842021724855044e-19,40273809.01691254,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,6.548277930394718e-11,6.548277930394718e-11,3.274138965197359e-11,True,SMALL VALUES MAY BE LOST,2.538014762291724e-13,2.538014762291724e-13,1.269007381145862e-13,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.15.conv.2,-8.912456550547176e-09,7.068490681660933e-09,8.912456550547176e-09,9.436657693055652e-15,0.0,1.3010426069826053e-18,944450.5502309117,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,7.017682323265493e-11,7.017682323265493e-11,3.5088411616327465e-11,True,SMALL VALUES MAY BE LOST,2.7199488969228725e-13,2.7199488969228725e-13,1.3599744484614362e-13,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.15.conv.3,-9.440613624178697e-09,7.149371761272505e-09,9.440613624178697e-09,6.711710773607679e-15,0.0,1.734723475976807e-18,1406588.2667801816,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,7.433554034786376e-11,7.433554034786376e-11,3.716777017393188e-11,True,SMALL VALUES MAY BE LOST,2.8811345634872575e-13,2.8811345634872575e-13,1.4405672817436288e-13,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.16.conv.0.0,-2.9004959856138157e-07,3.1171268233265437e-07,3.1171268233265437e-07,3.1340202107750174e-14,0.0,1.0408340855860844e-17,9946096.750140944,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,2.4544305695484595e-09,2.4544305695484595e-09,1.2272152847742298e-09,True,SMALL VALUES MAY BE LOST,9.513006449557615e-12,9.513006449557615e-12,4.7565032247788076e-12,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.16.conv.0.1,-3.190003212694137e-07,3.201346032710717e-07,3.201346032710717e-07,1.1554893123593736e-14,0.0,3.0357660829594124e-18,27705544.29598266,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,2.520744907646234e-09,2.520744907646234e-09,1.260372453823117e-09,True,SMALL VALUES MAY BE LOST,9.770030923522802e-12,9.770030923522802e-12,4.885015461761401e-12,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.16.conv.1.0,-9.421002644671717e-09,6.745215497261371e-09,9.421002644671717e-09,2.3572214885015893e-16,50.474,2.1684043449710093e-19,39966556.772992715,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,7.418112318639147e-11,7.418112318639147e-11,3.7090561593195734e-11,True,SMALL VALUES MAY BE LOST,2.875149584848084e-13,2.875149584848084e-13,1.437574792424042e-13,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.16.conv.1.1,-9.284477187065932e-09,7.115126265944127e-09,9.284477187065932e-09,3.6160802665241543e-16,50.462,5.421010862427522e-20,25675528.480429303,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,7.310611958319631e-11,7.310611958319631e-11,3.6553059791598153e-11,True,SMALL VALUES MAY BE LOST,2.833484050131514e-13,2.833484050131514e-13,1.416742025065757e-13,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.16.conv.2,-7.599814111358683e-09,7.060113826895531e-09,7.599814111358683e-09,5.484980061153588e-15,0.0,7.589415207398531e-19,1385568.2293511033,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,5.984105599495026e-11,5.984105599495026e-11,2.992052799747513e-11,True,SMALL VALUES MAY BE LOST,2.3193499897331716e-13,2.3193499897331716e-13,1.1596749948665858e-13,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.16.conv.3,-7.599775919686635e-09,7.189167483545589e-09,7.599775919686635e-09,1.995001877591477e-15,0.0,1.1892342579450377e-18,3809407.9033457763,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,5.984075527312311e-11,5.984075527312311e-11,2.9920377636561554e-11,True,SMALL VALUES MAY BE LOST,2.3193383342041186e-13,2.3193383342041186e-13,1.1596691671020593e-13,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.17.conv.0.0,-3.0527186822837393e-07,2.952251634269487e-07,3.0527186822837393e-07,4.2625486338298754e-14,0.0,5.551115123125783e-17,7161721.647128491,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,2.403715497861212e-09,2.403715497861212e-09,1.201857748930606e-09,True,SMALL VALUES MAY BE LOST,9.316442403282995e-12,9.316442403282995e-12,4.658221201641498e-12,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.17.conv.0.1,-3.089771212216874e-07,2.801068887947622e-07,3.089771212216874e-07,4.154040579264695e-15,0.0,2.7755575615628914e-17,74379899.60039806,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,2.432890718281003e-09,2.432890718281003e-09,1.2164453591405015e-09,True,SMALL VALUES MAY BE LOST,9.4295212018704e-12,9.4295212018704e-12,4.7147606009352e-12,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.17.conv.1.0,-5.011450809888629e-09,8.291999087362001e-09,8.291999087362001e-09,4.592741812537273e-16,51.348400000000005,2.710505431213761e-19,18054572.684069656,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,6.529133139655119e-11,6.529133139655119e-11,3.2645665698275594e-11,True,SMALL VALUES MAY BE LOST,2.530594527226173e-13,2.530594527226173e-13,1.2652972636130865e-13,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.17.conv.1.1,-5.236019173793238e-09,8.700001608019647e-09,8.700001608019647e-09,8.588262928580405e-16,51.2186,1.0842021724855044e-19,10130106.262894437,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,6.850394966944604e-11,6.850394966944604e-11,3.425197483472302e-11,True,SMALL VALUES MAY BE LOST,2.655110815155384e-13,2.655110815155384e-13,1.327555407577692e-13,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.17.conv.2,-4.9274722080383534e-09,5.352669862901393e-09,5.352669862901393e-09,9.4748311386478e-16,0.0,2.439454888092385e-19,5649356.473560645,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,4.2147006794499154e-11,4.2147006794499154e-11,2.1073503397249577e-11,True,SMALL VALUES MAY BE LOST,1.6335550593284074e-13,1.6335550593284074e-13,8.167775296642037e-14,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.17.conv.3,-4.946550724582721e-09,5.352643217548802e-09,5.352643217548802e-09,1.2475508881767202e-15,0.0,4.336808689942019e-19,4290520.946501527,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,4.214679698857324e-11,4.214679698857324e-11,2.107339849428662e-11,True,SMALL VALUES MAY BE LOST,1.633546927563952e-13,1.633546927563952e-13,8.16773463781976e-14,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.18.0,-5.285038184865698e-09,4.65605776156508e-09,5.285038184865698e-09,7.228820046862576e-16,0.0,4.336808689942019e-19,7311066.19144502,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,4.16144738965803e-11,4.16144738965803e-11,2.080723694829015e-11,True,SMALL VALUES MAY BE LOST,1.6129148792583082e-13,1.6129148792583082e-13,8.064574396291541e-14,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.18.1,-4.944581633026246e-09,4.925796659449588e-09,4.944581633026246e-09,5.047222171121345e-17,0.0,8.673617379884035e-19,97966395.48220451,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,3.8933713645875954e-11,3.8933713645875954e-11,1.9466856822937977e-11,True,SMALL VALUES MAY BE LOST,1.5090126142235316e-13,1.5090126142235316e-13,7.545063071117658e-14,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.2.conv.0.0,-0.4105812311172485,0.3927747905254364,0.4105812311172485,2.0673329714782085e-08,0.0,8.003553375601767e-11,19860430.650591806,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.003232923079663374,0.003232923079663374,0.001616461539831687,True,SMALL VALUES MAY BE LOST,1.253032719251834e-05,1.253032719251834e-05,6.26516359625917e-06,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.2.conv.0.1,-0.4186534881591797,0.3547941446304321,0.4186534881591797,7.689044956293856e-10,0.0,2.9103830456733704e-11,544480479.0957706,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.003296484158733698,0.003296484158733698,0.001648242079366849,True,SMALL VALUES MAY BE LOST,1.2776680445545203e-05,1.2776680445545203e-05,6.3883402227726015e-06,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.2.conv.1.0,-0.0594326518476009,0.0788413733243942,0.0788413733243942,8.097383874527964e-11,25.425399999999996,4.547473508864641e-13,973664760.6939625,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.0006207982151527102,0.0006207982151527102,0.0003103991075763551,True,SMALL VALUES MAY BE LOST,2.4061211989011564e-06,2.4061211989011564e-06,1.2030605994505782e-06,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.2.conv.1.1,-0.0597564876079559,0.0722671076655387,0.0722671076655387,1.2294340545615512e-10,25.5692,1.1368683772161605e-13,587807921.8434459,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.0005690323438231394,0.0005690323438231394,0.0002845161719115697,True,SMALL VALUES MAY BE LOST,2.2054844100936525e-06,2.2054844100936525e-06,1.1027422050468262e-06,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.2.conv.2,-0.0756219550967216,0.0605049133300781,0.0756219550967216,6.968145616070842e-09,0.0,7.275957614183426e-12,10852522.21513747,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.0005954484653285164,0.0005954484653285164,0.0002977242326642582,True,SMALL VALUES MAY BE LOST,2.307869353212732e-06,2.307869353212732e-06,1.153934676606366e-06,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.2.conv.3,-0.0875292271375656,0.0584745146334171,0.0875292271375656,2.0380483078952242e-08,0.0,3.637978807091713e-12,4294757.234089344,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.0006892065128942173,0.0006892065128942173,0.00034460325644710863,True,SMALL VALUES MAY BE LOST,2.6712615478245062e-06,2.6712615478245062e-06,1.3356307739122531e-06,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.3.conv.0.0,-0.0467951111495494,0.0517891235649585,0.0517891235649585,2.2000821164880335e-09,0.0,7.275957614183426e-12,23539632.078655727,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.0004077883745272323,0.0004077883745272323,0.00020389418726361616,True,SMALL VALUES MAY BE LOST,1.5805268582707756e-06,1.5805268582707756e-06,7.902634291353878e-07,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.3.conv.0.1,-0.047562837600708,0.0491961389780044,0.0491961389780044,1.1063252536303024e-08,0.0,7.275957614183426e-12,4446806.110280127,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.00038737117305515274,0.00038737117305515274,0.00019368558652757637,True,SMALL VALUES MAY BE LOST,1.5013928335827022e-06,1.5013928335827022e-06,7.506964167913511e-07,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.3.conv.1.0,-0.0079690106213092,0.0055652516894042,0.0079690106213092,2.1596386137745505e-11,27.581,2.8421709430404014e-14,368997413.2931994,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,6.27481151284189e-05,6.27481151284189e-05,3.137405756420945e-05,True,SMALL VALUES MAY BE LOST,2.4320232616074713e-07,2.4320232616074713e-07,1.2160116308037357e-07,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.3.conv.1.1,-0.0080692237243056,0.0055672824382781,0.0080692237243056,8.48988501028769e-12,27.6178,7.105427357601003e-14,950451474.2576195,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,6.353719467957166e-05,6.353719467957166e-05,3.176859733978583e-05,True,SMALL VALUES MAY BE LOST,2.4626068069416183e-07,2.4626068069416183e-07,1.2313034034708092e-07,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.3.conv.2,-0.0076079624705016,0.0076222540810704,0.0076222540810704,2.305182933426408e-09,0.0,4.547473508864641e-13,3306572.320375778,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,6.001774866984567e-05,6.001774866984567e-05,3.0008874334922833e-05,True,SMALL VALUES MAY BE LOST,2.3261983340160527e-07,2.3261983340160527e-07,1.1630991670080264e-07,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.3.conv.3,-0.0085021555423736,0.0076920758001506,0.0085021555423736,2.5832889161137022e-09,0.0,9.094947017729282e-13,3291213.572488917,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,6.694610663286299e-05,6.694610663286299e-05,3.347305331643149e-05,True,SMALL VALUES MAY BE LOST,2.5947311448633074e-07,2.5947311448633074e-07,1.2973655724316537e-07,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.4.conv.0.0,-0.048615351319313,0.0534592941403389,0.0534592941403389,1.0386331794620672e-08,0.0,1.8189894035458565e-12,5147081.29852223,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.00042093932393967636,0.00042093932393967636,0.00021046966196983818,True,SMALL VALUES MAY BE LOST,1.6314979748020538e-06,1.6314979748020538e-06,8.157489874010269e-07,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.4.conv.0.1,-0.0489326901733875,0.0495571978390216,0.0495571978390216,2.2294067036909837e-08,0.0,3.637978807091713e-12,2222887.2711728727,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,0.0003902141562127685,0.0003902141562127685,0.00019510707810638426,True,SMALL VALUES MAY BE LOST,1.5124118118540482e-06,1.5124118118540482e-06,7.562059059270241e-07,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.4.conv.1.0,-0.0078295404091477,0.0087987286970019,0.0087987286970019,1.371311814102327e-10,25.5238,2.8421709430404014e-14,64162859.289312154,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,6.92813283228496e-05,6.92813283228496e-05,3.46406641614248e-05,True,SMALL VALUES MAY BE LOST,2.685240851161809e-07,2.685240851161809e-07,1.3426204255809046e-07,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.4.conv.1.1,-0.0077681420370936,0.0086089419201016,0.0086089419201016,2.0729513938722022e-10,25.646200000000004,2.8421709430404014e-14,41529878.34423069,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,6.77869442527685e-05,6.77869442527685e-05,3.389347212638425e-05,True,SMALL VALUES MAY BE LOST,2.6273207556693014e-07,2.6273207556693014e-07,1.3136603778346507e-07,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.4.conv.2,-0.0067192395217716,0.0057931789197027,0.0067192395217716,1.9651935634357187e-09,0.0,3.410605131648481e-13,3419123.5137288226,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,5.29073978092252e-05,5.29073978092252e-05,2.64536989046126e-05,True,SMALL VALUES MAY BE LOST,2.0506117501668143e-07,2.0506117501668143e-07,1.0253058750834071e-07,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.4.conv.3,-0.0081104654818773,0.0059730419889092,0.0081104654818773,6.0845826155286894e-09,0.0,1.8189894035458565e-12,1332953.4652349495,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,6.38619329281677e-05,6.38619329281677e-05,3.193096646408385e-05,True,SMALL VALUES MAY BE LOST,2.475193176634205e-07,2.475193176634205e-07,1.2375965883171025e-07,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.5.conv.0.0,-0.0044540204107761,0.0046594114974141,0.0046594114974141,2.044284963531595e-09,0.0,3.410605131648481e-13,2279237.767989427,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,3.668827950719764e-05,3.668827950719764e-05,1.834413975359882e-05,True,SMALL VALUES MAY BE LOST,1.4219829393640248e-07,1.4219829393640248e-07,7.109914696820124e-08,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.5.conv.0.1,-0.0045037297531962,0.0049874722026288,0.0049874722026288,6.591382994969307e-10,0.0,2.273736754432321e-13,7566655.141167417,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,3.92714346663685e-05,3.92714346663685e-05,1.963571733318425e-05,True,SMALL VALUES MAY BE LOST,1.5221021767719962e-07,1.5221021767719962e-07,7.610510883859981e-08,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.5.conv.1.0,-0.0004880515334662,0.0006463072495535,0.0006463072495535,2.212449407706929e-12,20.3818,1.4210854715202004e-14,292122950.83545375,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,5.089033461051181e-06,5.089033461051181e-06,2.5445167305255906e-06,True,SMALL VALUES MAY BE LOST,1.972433391990417e-08,1.972433391990417e-08,9.862166959952085e-09,True,SMALL VALUES MAY BE LOST
MobileNetV2_CIFAR100,inference,activations,features.5.conv.1.1,-0.0004749243962578,0.0006912271492183,0.0006912271492183,2.2511641856182152e-11,20.4482,1.3322676295501878e-15,30705319.21368832,True,RANGE ADEQUATE,True,RANGE ADEQUATE,True,RANGE ADEQUATE,5.442733458411811e-06,5.442733458411811e-06,2.7213667292059055e-06,True,SMALL VALUES MAY BE LOST,2.1095222303485214e-08,2.1095222303485214e-08,1.0547611151742607e-08,True,SMALL VALUES MAY BE LOST
